linear_idx,head,row,col,actual_bf16_hex,expected_bf16_hex,actual_float,expected_float,abs_err,row_error,out_last,pass
37181,2,34,61,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37182,2,34,62,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37183,2,34,63,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37184,2,34,64,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37185,2,34,65,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37186,2,34,66,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37187,2,34,67,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37188,2,34,68,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37189,2,34,69,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37190,2,34,70,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37191,2,34,71,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37192,2,34,72,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37193,2,34,73,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37194,2,34,74,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37195,2,34,75,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37196,2,34,76,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37197,2,34,77,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37198,2,34,78,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37199,2,34,79,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37200,2,34,80,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37201,2,34,81,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37202,2,34,82,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37203,2,34,83,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37204,2,34,84,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37205,2,34,85,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37206,2,34,86,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37207,2,34,87,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37208,2,34,88,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37209,2,34,89,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37210,2,34,90,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37211,2,34,91,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37212,2,34,92,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37213,2,34,93,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37214,2,34,94,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37215,2,34,95,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37216,2,34,96,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37217,2,34,97,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37218,2,34,98,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37219,2,34,99,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37220,2,34,100,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37221,2,34,101,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37222,2,34,102,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37223,2,34,103,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37224,2,34,104,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37225,2,34,105,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37226,2,34,106,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37227,2,34,107,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37228,2,34,108,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37229,2,34,109,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37230,2,34,110,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37231,2,34,111,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37232,2,34,112,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37233,2,34,113,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37234,2,34,114,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37235,2,34,115,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37236,2,34,116,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37237,2,34,117,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37238,2,34,118,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37239,2,34,119,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37240,2,34,120,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37241,2,34,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37242,2,34,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37243,2,34,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37244,2,34,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37245,2,34,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37246,2,34,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37247,2,34,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
37248,2,35,0,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37249,2,35,1,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37250,2,35,2,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37251,2,35,3,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37252,2,35,4,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37253,2,35,5,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37254,2,35,6,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37255,2,35,7,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37256,2,35,8,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37257,2,35,9,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37258,2,35,10,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37259,2,35,11,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37260,2,35,12,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37261,2,35,13,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37262,2,35,14,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37263,2,35,15,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37264,2,35,16,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37265,2,35,17,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37266,2,35,18,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37267,2,35,19,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37268,2,35,20,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37269,2,35,21,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37270,2,35,22,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37271,2,35,23,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37272,2,35,24,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37273,2,35,25,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37274,2,35,26,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37275,2,35,27,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37276,2,35,28,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37277,2,35,29,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37278,2,35,30,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37279,2,35,31,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37280,2,35,32,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37281,2,35,33,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37282,2,35,34,3ce4,3ce3,2.7832031250e-02,2.7709960938e-02,1.2207031250e-04,0,0,1
37283,2,35,35,3ce4,3ce4,2.7832031250e-02,2.7832031250e-02,0.0000000000e+00,0,0,1
37284,2,35,36,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37285,2,35,37,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37286,2,35,38,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37287,2,35,39,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37288,2,35,40,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37289,2,35,41,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37290,2,35,42,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37291,2,35,43,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37292,2,35,44,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37293,2,35,45,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37294,2,35,46,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37295,2,35,47,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37296,2,35,48,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37297,2,35,49,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37298,2,35,50,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37299,2,35,51,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37300,2,35,52,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37301,2,35,53,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37302,2,35,54,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37303,2,35,55,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37304,2,35,56,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37305,2,35,57,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37306,2,35,58,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37307,2,35,59,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37308,2,35,60,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37309,2,35,61,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37310,2,35,62,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37311,2,35,63,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37312,2,35,64,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37313,2,35,65,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37314,2,35,66,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37315,2,35,67,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37316,2,35,68,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37317,2,35,69,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37318,2,35,70,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37319,2,35,71,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37320,2,35,72,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37321,2,35,73,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37322,2,35,74,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37323,2,35,75,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37324,2,35,76,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37325,2,35,77,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37326,2,35,78,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37327,2,35,79,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37328,2,35,80,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37329,2,35,81,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37330,2,35,82,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37331,2,35,83,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37332,2,35,84,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37333,2,35,85,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37334,2,35,86,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37335,2,35,87,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37336,2,35,88,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37337,2,35,89,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37338,2,35,90,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37339,2,35,91,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37340,2,35,92,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37341,2,35,93,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37342,2,35,94,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37343,2,35,95,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37344,2,35,96,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37345,2,35,97,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37346,2,35,98,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37347,2,35,99,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37348,2,35,100,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37349,2,35,101,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37350,2,35,102,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37351,2,35,103,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37352,2,35,104,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37353,2,35,105,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37354,2,35,106,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37355,2,35,107,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37356,2,35,108,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37357,2,35,109,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37358,2,35,110,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37359,2,35,111,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37360,2,35,112,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37361,2,35,113,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37362,2,35,114,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37363,2,35,115,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37364,2,35,116,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37365,2,35,117,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37366,2,35,118,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37367,2,35,119,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37368,2,35,120,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37369,2,35,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37370,2,35,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37371,2,35,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37372,2,35,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37373,2,35,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37374,2,35,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37375,2,35,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
37376,2,36,0,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37377,2,36,1,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37378,2,36,2,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37379,2,36,3,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37380,2,36,4,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37381,2,36,5,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37382,2,36,6,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37383,2,36,7,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37384,2,36,8,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37385,2,36,9,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37386,2,36,10,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37387,2,36,11,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37388,2,36,12,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37389,2,36,13,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37390,2,36,14,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37391,2,36,15,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37392,2,36,16,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37393,2,36,17,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37394,2,36,18,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37395,2,36,19,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37396,2,36,20,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37397,2,36,21,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37398,2,36,22,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37399,2,36,23,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37400,2,36,24,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37401,2,36,25,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37402,2,36,26,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37403,2,36,27,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37404,2,36,28,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37405,2,36,29,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37406,2,36,30,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37407,2,36,31,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37408,2,36,32,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37409,2,36,33,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37410,2,36,34,3cde,3cde,2.7099609375e-02,2.7099609375e-02,0.0000000000e+00,0,0,1
37411,2,36,35,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37412,2,36,36,3cde,3cdd,2.7099609375e-02,2.6977539062e-02,1.2207031250e-04,0,0,1
37413,2,36,37,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37414,2,36,38,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37415,2,36,39,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37416,2,36,40,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37417,2,36,41,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37418,2,36,42,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37419,2,36,43,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37420,2,36,44,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37421,2,36,45,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37422,2,36,46,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37423,2,36,47,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37424,2,36,48,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37425,2,36,49,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37426,2,36,50,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37427,2,36,51,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37428,2,36,52,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37429,2,36,53,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37430,2,36,54,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37431,2,36,55,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37432,2,36,56,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37433,2,36,57,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37434,2,36,58,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37435,2,36,59,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37436,2,36,60,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37437,2,36,61,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37438,2,36,62,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37439,2,36,63,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37440,2,36,64,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37441,2,36,65,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37442,2,36,66,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37443,2,36,67,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37444,2,36,68,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37445,2,36,69,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37446,2,36,70,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37447,2,36,71,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
37448,2,36,72,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
